# syn_n_soft_axioms.txt — Tier B soft biconditional axiom candidates
# Generated by pick_canonicals_n.py --emit
# Sources: UNSAFE cluster (canonical,member) pairs from syn_n_10.txt
#          + syn_n_soft_pairs.txt (harvested sub-canonical pairs)
# Format: word_a,word_b,score
#
justice,praetor,0.73
last_day,last_judgment,0.73
law,collection,0.73
look,observance,0.73
mark,decile,0.73
medium,album,0.73
medium,instrumentation,0.73
method,technicolor,0.73
minimum,skeleton,0.73
notice,announcement,0.73
notice,necrology,0.73
odd_fellow,odd_fish,0.73
oil,lipid,0.73
plus,quality,0.73
poetry,verse,0.73
position,illegitimacy,0.73
reaction,oxidoreduction,0.73
right,abstract,0.73
round,interval,0.73
season,whitweek,0.73
set,teeth,0.73
shot,actuation,0.73
show,gaudery,0.73
sign,alarum,0.73
sign,recording,0.73
smart,pain,0.73
statement,con,0.73
stick,waterfinder,0.73
user,someone,0.73
walk,accomplishment,0.73
want,tightness,0.73
way,sunna,0.73
worker,someone,0.73
chief_executive,united_states_president,0.73
club_soda,soda_water,0.73
colour_television_system,colour_tv,0.73
con_game,confidence_trick,0.73
dust_bag,vacuum_bag,0.73
empire_state,new_york_state,0.73
european_country,european_nation,0.73
extension_phone,telephone_extension,0.73
gross_margin,margin_of_profit,0.73
heating,warming,0.73
ice_pack,pack_ice,0.73
paper_gold,special_drawing_rights,0.73
sex_crime,sexual_abuse,0.73
air_castle,castle_in_the_air,0.73
chinese_wall,great_wall_of_china,0.73
collective_agreement,labor_contract,0.73
force_out,force_play,0.73
john_cash,johnny_cash,0.73
mountain_chain,range_of_mountains,0.73
news_agency,press_association,0.73
approach_pattern,traffic_pattern,0.73
bank_bill,federal_reserve_note,0.73
church_of_rome,western_church,0.73
common_market,european_community,0.73
duke_of_edinburgh,prince_philip,0.73
entrance_fee,price_of_admission,0.73
finish_line,finishing_line,0.73
press_association,wire_service,0.73
social_service,welfare_work,0.73
auto_maker,car_manufacturer,0.73
burning_bush,gas_plant,0.73
credit_hour,semester_hour,0.73
diamond_dust,ice_crystal,0.73
empty_talk,empty_words,0.73
fair_deal,square_deal,0.73
general_store,trading_post,0.73
june_bug,may_bug,0.73
personal_estate,private_property,0.73
safety_island,safety_zone,0.73
soft_soap,sweet_talk,0.73
throw_stick,throwing_stick,0.73
auto_racing,car_racing,0.72
big_fish,big_wheel,0.72
breast,chest,0.72
brown_bread,whole_meal_bread,0.72
chief_executive,president_of_the_united_states,0.72
filling_station,gas_station,0.72
honey_oil,super_acid,0.72
human_knee,knee_joint,0.72
ideal_gas,perfect_gas,0.72
movie_house,picture_palace,0.72
rat_cheese,store_cheese,0.72
television_show,tv_program,0.72
area_unit,square_measure,0.72
back_matter,end_matter,0.72
board_of_education,school_board,0.72
british_imperial_system,english_system,0.72
color_force,strong_force,0.72
eternal_city,italian_capital,0.72
father_christmas,saint_nick,0.72
james,james_ii,0.72
major_power,world_power,0.72
police_car,squad_car,0.72
research_lab,science_lab,0.72
wind_generation,wind_power,0.72
admission_charge,entrance_money,0.72
brain_trust,kitchen_cabinet,0.72
contemporary_world,modern_times,0.72
equity_credit_line,home_equity_loan,0.72
farm_cheese,pot_cheese,0.72
lab_bench,laboratory_bench,0.72
moral_principle,value_orientation,0.72
mountain_range,range_of_mountains,0.72
sex_offense,sexual_abuse,0.72
balance_of_trade,trade_gap,0.72
blood_heat,body_temperature,0.72
canal_boat,narrow_boat,0.72
central_city,city_center,0.72
charity_shot,penalty_free_throw,0.72
first_name,given_name,0.72
head_register,head_voice,0.72
house_of_god,house_of_prayer,0.72
interest_rate,rate_of_interest,0.72
lady_of_pleasure,sporting_lady,0.72
television_station,tv_station,0.72
account_book,book_of_account,0.72
christmas_rose,winter_rose,0.72
cutting_edge,knife_edge,0.72
duty_tour,tour_of_duty,0.72
fancy_woman,sporting_lady,0.72
legal_instrument,official_document,0.72
lens_cap,lens_cover,0.72
life_history,life_story,0.72
subway,underground,0.72
accident,collision,0.72
al,metal,0.72
anchor_light,riding_light,0.72
auto_race,car_race,0.72
bed,bunk,0.72
beginning,occurrent,0.72
birth,outset,0.72
block,artefact,0.72
block,artifact,0.72
bomb,fugo,0.72
break,occultation,0.72
break,occurrent,0.72
capital_cost,cost_of_capital,0.72
church_of_rome,roman_catholic,0.72
closer,someone,0.72
cup,cylix,0.72
fell,rawhide,0.72
fire,happening,0.72
flight,gaolbreak,0.72
following,masses,0.72
funny_farm,nut_house,0.72
group_a,type_a,0.72
hang,endowment,0.72
helping,drumstick,0.72
high_court,state_supreme_court,0.72
house_of_prayer,place_of_worship,0.72
iron_blue,steel_gray,0.72
lay,song,0.72
leader,chief,0.72
leader,person,0.72
living_stone,stone_plant,0.72
location,bilocation,0.72
location,jungle,0.72
location,west,0.72
making_love,sexual_love,0.72
mark,drogue,0.72
married,person,0.72
married,someone,0.72
national,individual,0.72
offer,proposal,0.72
oil,lipoid,0.72
physical_attraction,sexual_desire,0.72
range,earreach,0.72
rich_person,person,0.72
season,sheepshearing,0.72
sending,causation,0.72
series,cordon,0.72
set,aggregation,0.72
shift,switching,0.72
sign,beam,0.72
sign,input,0.72
sleep,nrem,0.72
success,occurrent,0.72
surface,spandril,0.72
sweet_cup,water_lemon,0.72
system,eds,0.72
throw,actuation,0.72
throw,toss,0.72
training,exercise,0.72
user,somebody,0.72
walk,achievement,0.72
want,absence,0.72
want,famine,0.72
want,stringency,0.72
willing,selection,0.72
worker,individual,0.72
worker,somebody,0.72
acceptance,adoption,0.72
appeals_board,board_of_appeals,0.72
church_of_rome,roman_catholic_church,0.72
court_of_domestic_relations,family_court,0.72
day_of_judgment,last_judgment,0.72
death_chamber,gas_chamber,0.72
field_line,line_of_force,0.72
glass_snake,joint_snake,0.72
test_instrument_vehicle,test_rocket,0.72
california_white_oak,valley_oak,0.72
cliff_rose,sea_pink,0.72
contemporary_world,modern_world,0.72
ear_doctor,ear_specialist,0.72
elizabeth,elizabeth_i,0.72
major_key,major_mode,0.72
manufacturer,producer,0.72
mystery,secret,0.72
north_dakota,peace_garden_state,0.72
standard_transmission,stick_shift,0.72
bear_cat,cat_bear,0.72
business_establishment,place_of_business,0.72
driving_range,golf_range,0.72
fancy_woman,lady_of_pleasure,0.72
farm_worker,field_hand,0.72
head_teacher,school_principal,0.72
long_suit,strong_point,0.72
overnight_bag,overnight_case,0.72
public_convenience,public_toilet,0.72
broad_jump,long_jump,0.72
capital_of_mexico,mexican_capital,0.72
gravity_fault,normal_fault,0.72
hint,trace,0.72
john_the_divine,saint_john,0.72
phone_company,telephone_service,0.72
public_convenience,toilet_facility,0.72
radio_receiver,radio_set,0.72
burden,load,0.71
case_law,common_law,0.71
life_belt,safety_belt,0.71
light_speed,speed_of_light,0.71
set_gun,spring_gun,0.71
capital_of_egypt,egyptian_capital,0.71
cognitive_content,mental_object,0.71
con_game,confidence_game,0.71
fire_wheel,indian_blanket,0.71
home_equity_credit,home_loan,0.71
leo,lion,0.71
police_headquarters,station_house,0.71
watch_chain,watch_guard,0.71
writing_assignment,written_assignment,0.71
art_rock,progressive_rock,0.71
congratulations,praise,0.71
credit_line,line_of_credit,0.71
energy_level,energy_state,0.71
garbage_can,trash_can,0.71
iron_oak,post_oak,0.71
judging,judgment,0.71
machine_politician,political_hack,0.71
medium_of_exchange,monetary_system,0.71
silver_pine,western_white_pine,0.71
social_organisation,social_system,0.71
australian_capital,capital_of_australia,0.71
cabin_class,economy_class,0.71
capital_of_italy,italian_capital,0.71
christian_bible,good_book,0.71
greek_key,key_pattern,0.71
question_sheet,test_paper,0.71
sex_crime,sex_offense,0.71
appeals_court,court_of_appeals,0.71
canadian_capital,capital_of_canada,0.71
drawing_card,loss_leader,0.71
family_name,last_name,0.71
fish_tank,marine_museum,0.71
ga,georgia,0.71
motor_area,motor_region,0.71
press_agency,wire_service,0.71
voluntary,volunteer,0.71
action_at_law,legal_action,0.71
baby_rose,japanese_rose,0.71
birth,offset,0.71
cabin_class,second_class,0.71
capital_punishment,death_penalty,0.71
closer,somebody,0.71
coming,closing,0.71
credit,memorial,0.71
down,feather,0.71
drinking,gulping,0.71
episode,occurrent,0.71
event,zap,0.71
following,claque,0.71
growth_rate,rate_of_growth,0.71
leader,chieftain,0.71
leader,individual,0.71
leader,inspirer,0.71
leader,politician,0.71
leader,someone,0.71
length,diam,0.71
longer,mortal,0.71
married,somebody,0.71
prayer_meeting,prayer_service,0.71
set,threescore,0.71
sex_act,sexual_congress,0.71
social_organization,social_system,0.71
standing,prestigiousness,0.71
still,picture,0.71
system,adps,0.71
television,tv_set,0.71
traffic,collection,0.71
user,consumer,0.71
wall,attic,0.71
web,object,0.71
worker,gatherer,0.71
worker,helper,0.71
worker,moonlighter,0.71
worker,servant,0.71
worker,slave,0.71
abstract_thought,logical_thinking,0.71
dust_cover,dust_sheet,0.71
dutch_door,half_door,0.71
free_grace,grace_of_god,0.71
reverse_split,split_down,0.71
street_corner,turning_point,0.71
string_of_words,word_string,0.71
bang,knock,0.71
bishop_of_rome,holy_father,0.71
catholic_pope,holy_father,0.71
commercial_bank,full_service_bank,0.71
f_layer,f_region,0.71
fancy_woman,working_girl,0.71
great_deal,quite_a_little,0.71
radio,wireless,0.71
religious_writing,sacred_text,0.71
savings_bank_trust,trust_account,0.71
securities_market,stock_exchange,0.71
big_league,major_league,0.71
extension_service,university_extension,0.71
here_and_now,present_moment,0.71
holiday_resort,resort_hotel,0.71
margin_of_safety,safety_margin,0.71
television_star,tv_star,0.71
work_permit,working_papers,0.71
annual_ring,growth_ring,0.71
book_of_facts,reference_book,0.71
james,james_i,0.71
air_lane,flight_path,0.70
canada_jay,gray_jay,0.70
cognitive_operation,mental_process,0.70
fall_guy,soft_touch,0.70
law_school,school_of_law,0.70
television_program,tv_show,0.70
united_states_house_of_representatives,us_house,0.70
connecticut,ct,0.70
electric_potential,potential_drop,0.70
eternal_life,life_eternal,0.70
health_facility,medical_building,0.70
american_flag,old_glory,0.70
block_capital,block_letter,0.70
city_of_london,the_city,0.70
common_oak,english_oak,0.70
flavor,smell,0.70
general_assembly,legislative_body,0.70
il,illinois,0.70
party_of_god,revolutionary_justice_organization,0.70
civil_time,standard_time,0.70
freak,monster,0.70
mean_solar_time,mean_time,0.70
tax_benefit,tax_break,0.70
trade_book,trade_edition,0.70
weather_chart,weather_map,0.70
common_pepper,white_pepper,0.70
dress_suit,tail_coat,0.70
fish_finger,fish_stick,0.70
liquor,spirits,0.70
money_plant,silver_dollar,0.70
accident,crash,0.70
adult,someone,0.70
adult,woman,0.70
angel_cake,angel_food_cake,0.70
battle,duel,0.70
boy,male,0.70
capacity_measure,volume_unit,0.70
citizen,national,0.70
color_line,colour_bar,0.70
coming,movement,0.70
contract,charter,0.70
control_board,instrument_panel,0.70
cup,scyphus,0.70
door,entering,0.70
dressing_table,toilet_table,0.70
easy_mark,sitting_duck,0.70
election,vote,0.70
entire,studhorse,0.70
event,miracle,0.70
family,aggregation,0.70
fell,cowhide,0.70
front,side,0.70
lake,lough,0.70
leader,hero,0.70
leader,initiator,0.70
leader,somebody,0.70
location,sodom,0.70
longer,person,0.70
longer,someone,0.70
married,mortal,0.70
medium,vehicle,0.70
meeting,congress,0.70
national,nationalist,0.70
resignation,surrender,0.70
season,seedtime,0.70
switch,button,0.70
throw,fling,0.70
user,wearer,0.70
closer,person,0.69
crisis,depression,0.69
crisis,situation,0.69
fat,lipide,0.69
helping,libation,0.69
longer,individual,0.69
male,bullock,0.69
mayor,mayoress,0.69
mayor,politician,0.69
modern,individual,0.69
modern,mortal,0.69
offer,proposition,0.69
republican,politico,0.69
show,presentation,0.69
stay,visit,0.69
throw,pass,0.69
training,schooling,0.69
user,utilizer,0.69
adult,professional,0.68
anti,individual,0.68
anti,mortal,0.68
anti,person,0.68
anti,someone,0.68
article,reprint,0.68
bottom,side,0.68
closer,mortal,0.68
coming,move,0.68
community,horde,0.68
crowd,flock,0.68
development,broadening,0.68
development,elaboration,0.68
difference,distinctness,0.68
floor,floorboard,0.68
governor,politician,0.68
gun,cannon,0.68
image,impression,0.68
independent,individualist,0.68
longer,somebody,0.68
modern,person,0.68
modern,someone,0.68
national,person,0.68
patient,sufferer,0.68
push,boost,0.68
republican,politician,0.68
rise,spike,0.68
sharing,mutuality,0.68
surface,plaster,0.68
tough,battler,0.68
way,escape,0.68
anti,somebody,0.67
ball,bowl,0.67
best,endeavour,0.67
cast,ensemble,0.67
closer,individual,0.67
deal,dealing,0.67
defense,action,0.67
down,plumage,0.67
head,leader,0.67
married,individual,0.67
modern,somebody,0.67
national,mortal,0.67
national,patriot,0.67
national,somebody,0.67
national,someone,0.67
oil,lipide,0.67
order,summons,0.67
prison,panopticon,0.67
request,message,0.67
safety,status,0.67
shot,firing,0.67
show,carnival,0.67
tough,belligerent,0.67
afternoon,day,0.66
battle,endeavor,0.66
best,endeavor,0.66
danger,status,0.66
eyes,thought,0.66
guard,gatekeeper,0.66
ill,upset,0.66
manager,trainer,0.66
move,maneuver,0.66
officer,man,0.66
rise,wave,0.66
security,peace,0.66
tough,fighter,0.66
tough,scrapper,0.66
truck,rig,0.66
user,mortal,0.66
user,utiliser,0.66
wall,sidewall,0.66
bringing,passage,0.65
environment,circumstance,0.65
finance,banking,0.65
governor,proconsul,0.65
great,achiever,0.65
host,adult,0.65
kill,sacrifice,0.65
liberal,adult,0.65
memory,recollection,0.65
mix,mixture,0.65
national,compatriot,0.65
response,reaction,0.65
run,endeavor,0.65
series,line,0.65
surface,ground,0.65
way,course,0.65
wing,ala,0.65
battle,scuffle,0.64
bed,cot,0.64
bed,sack,0.64
building,grading,0.64
can,cannikin,0.64
community,settlement,0.64
cook,roaster,0.64
end,heel,0.64
fact,reason,0.64
getting,occupancy,0.64
giant,brute,0.64
great,succeeder,0.64
host,grownup,0.64
impact,slam,0.64
lie,story,0.64
medium,film,0.64
outside,open,0.64
paper,rag,0.64
prince,patrician,0.64
purchase,redemption,0.64
run,endeavour,0.64
showing,display,0.64
stay,stop,0.64
still,pic,0.64
team,varsity,0.64
throw,bowling,0.64
tough,combatant,0.64
user,usufructuary,0.64
vehicle,projectile,0.64
way,salvation,0.64
beginning,creation,0.63
chosen,favourite,0.63
deal,dealings,0.63
domestic,servant,0.63
fact,case,0.63
female,hen,0.63
getting,occupation,0.63
kitchen,galley,0.63
lay,vocal,0.63
natural,achiever,0.63
natural,succeeder,0.63
promise,engagement,0.63
republican,pol,0.63
right,representation,0.63
stick,bow,0.63
team,battery,0.63
application,exercise,0.62
chosen,pet,0.62
course,swath,0.62
difference,disagreement,0.62
election,runoff,0.62
fox,vixen,0.62
giving,contribution,0.62
governor,vicereine,0.62
great,winner,0.62
male,brute,0.62
male,sire,0.62
method,methodology,0.62
move,determination,0.62
operations,dealings,0.62
place,setting,0.62
prince,elector,0.62
prison,bastille,0.62
solid,food,0.62
speaking,vocalization,0.62
subject,message,0.62
surface,skin,0.62
throw,heave,0.62
advice,indication,0.61
beginning,egress,0.61
combination,assemblage,0.61
demand,postulation,0.61
executive,minister,0.61
female,brute,0.61
following,people,0.61
governor,bey,0.61
message,inscription,0.61
offer,message,0.61
place,site,0.61
roll,revolution,0.61
ship,flagship,0.61
wall,proscenium,0.61
water,liquid,0.61
way,implementation,0.61
analysis,dissection,0.60
break,cracking,0.60
content,assemblage,0.60
crowd,army,0.60
event,migration,0.60
fact,point,0.60
flight,sortie,0.60
hit,effort,0.60
led,diode,0.60
natural,winner,0.60
release,ware,0.60
sign,indicator,0.60
social,party,0.60
treatment,enlargement,0.60
weight,weightiness,0.60
advice,monition,0.59
choice,possibility,0.59
control,dominance,0.59
cook,preserver,0.59
cut,portion,0.59
dark,black,0.59
difference,separateness,0.59
dream,imagination,0.59
environment,background,0.59
giving,accordance,0.59
governor,eparch,0.59
hands,keeping,0.59
head,father,0.59
hotel,lodge,0.59
ill,pip,0.59
month,date,0.59
mountain,volcano,0.59
opening,space,0.59
peace,amity,0.59
plus,strength,0.59
right,preemption,0.59
seeing,perception,0.59
star,giant,0.59
support,maintenance,0.59
switch,selector,0.59
temperature,frigidness,0.59
treatment,expansion,0.59
turn,diversion,0.59
vision,imagination,0.59
window,rosette,0.59
article,piece,0.58
bomb,bombshell,0.58
death,going,0.58
demand,claim,0.58
development,improvement,0.58
drive,lift,0.58
dry,crusader,0.58
dry,meliorist,0.58
dry,reformer,0.58
extra,player,0.58
family,assemblage,0.58
german,hun,0.58
guide,escort,0.58
head,don,0.58
information,assemblage,0.58
learning,education,0.58
limit,extent,0.58
promise,oath,0.58
pull,deracination,0.58
shopping,marketing,0.58
shot,discharge,0.58
showing,preview,0.58
support,upkeep,0.58
temperature,frigidity,0.58
trip,run,0.58
weight,lightness,0.58
winner,walloper,0.58
bad,unsoundness,0.57
bringing,service,0.57
credit,commendation,0.57
crowd,troop,0.57
cut,part,0.57
decision,choice,0.57
dry,reformist,0.57
entire,stud,0.57
era,day,0.57
eyes,view,0.57
find,insight,0.57
hands,guardianship,0.57
heavy,player,0.57
holding,withholding,0.57
hole,cranny,0.57
interest,wonder,0.57
mean,expectation,0.57
modern,soul,0.57
operations,dealing,0.57
show,sideshow,0.57
step,maneuver,0.57
theory,structuralism,0.57
traffic,assemblage,0.57
training,discipline,0.57
treatment,elaboration,0.57
wall,divider,0.57
bank,side,0.56
bomb,incendiary,0.56
chair,seat,0.56
citizen,thane,0.56
closer,soul,0.56
connection,communication,0.56
danger,exposure,0.56
drive,impulse,0.56
hill,mound,0.56
hotel,spa,0.56
impact,blow,0.56
lake,water,0.56
message,packet,0.56
piece,fragment,0.56
place,front,0.56
position,orientation,0.56
record,story,0.56
shirt,jersey,0.56
suicide,killing,0.56
truck,wrecker,0.56
bad,liability,0.55
buy,purchase,0.55
career,walk,0.55
family,denomination,0.55
head,general,0.55
hole,perforation,0.55
impact,contact,0.55
limit,maximum,0.55
longer,soul,0.55
message,communication,0.55
paper,sheet,0.55
position,sight,0.55
problem,difficulty,0.55
pull,extirpation,0.55
show,presentment,0.55
skin,buff,0.55
square,quadrate,0.55
start,kickoff,0.55
switch,controller,0.55
volume,amount,0.55
anti,soul,0.54
bed,hammock,0.54
beer,lager,0.54
blue,turquoise,0.54
british,country,0.54
dick,investigator,0.54
experience,education,0.54
fly,gadfly,0.54
foundation,footing,0.54
hole,gap,0.54
identity,identification,0.54
income,payoff,0.54
language,communication,0.54
leading,lead,0.54
learning,work,0.54
married,soul,0.54
piece,scrap,0.54
present,moment,0.54
promise,commitment,0.54
relationship,partnership,0.54
show,showing,0.54
size,perimeter,0.54
station,powerhouse,0.54
station,terminus,0.54
strategy,game,0.54
street,rue,0.54
volume,content,0.54
web,tent,0.54
weight,poundage,0.54
zone,island,0.54
analysis,investigation,0.53
chair,rocker,0.53
charge,onslaught,0.53
choice,preference,0.53
contract,lease,0.53
cool,frigidness,0.53
danger,peril,0.53
evidence,information,0.53
fact,observation,0.53
female,dam,0.53
giving,offering,0.53
high,grade,0.53
hill,tor,0.53
key,master,0.53
mark,reference,0.53
meet,athletics,0.53
place,station,0.53
reading,skimming,0.53
respect,point,0.53
roll,rotation,0.53
size,largeness,0.53
sound,unison,0.53
standing,obscurity,0.53
stream,water,0.53
temperature,cold,0.53
wild,rudeness,0.53
act,edict,0.52
blood,grume,0.52
blue,aquamarine,0.52
chance,opening,0.52
cost,outlay,0.52
cut,vigorish,0.52
drive,spin,0.52
environment,scope,0.52
era,age,0.52
fact,score,0.52
gun,flak,0.52
inside,midland,0.52
lake,pool,0.52
magic,conjuration,0.52
novel,romance,0.52
point,incidental,0.52
progress,headway,0.52
request,collection,0.52
research,investigation,0.52
run,fitting,0.52
security,protection,0.52
shoot,sucker,0.52
sign,alert,0.52
subject,content,0.52
top,cap,0.52
treatment,consideration,0.52
type,variation,0.52
watch,timekeeper,0.52
willing,choice,0.52
willing,intention,0.52
accident,wreck,0.51
argument,discussion,0.51
blue,navy,0.51
british,nation,0.51
cat,wildcat,0.51
charge,onset,0.51
chicken,poultry,0.51
chinese,taiwanese,0.51
choice,default,0.51
coffee,drink,0.51
cool,cold,0.51
dark,night,0.51
development,advancement,0.51
episode,chapter,0.51
following,multitude,0.51
green,emerald,0.51
hearing,perception,0.51
hole,aperture,0.51
move,manoeuvre,0.51
offer,bid,0.51
problem,hydra,0.51
side,hand,0.51
speaking,speech,0.51
treatment,detail,0.51
turn,deflexion,0.51
turn,right,0.51
type,variant,0.51
volume,capacity,0.51
willing,pick,0.51
accident,injury,0.50
act,rescript,0.50
bad,evil,0.50
blue,ultramarine,0.50
brown,chestnut,0.50
cool,frigidity,0.50
course,round,0.50
course,steps,0.50
dream,nightmare,0.50
end,pole,0.50
justice,equity,0.50
limit,brink,0.50
line,diagonal,0.50
lying,falsification,0.50
message,dedication,0.50
method,solution,0.50
operation,activity,0.50
park,parcel,0.50
race,competition,0.50
start,dawn,0.50
temperature,boil,0.50
turn,deviation,0.50
